filename,width,height,class,xmin,ymin,xmax,ymax
HS_H08_20190205_1220_23.39_113.30833.npy,840,840,turbulence,279,293,555,416
HS_H08_20190205_1220_23.39_113.30833.npy,840,840,turbulence,719,136,831,198
HS_H08_20190205_1220_23.39_113.30833.npy,840,840,turbulence,565,4,666,111
HS_H08_20190207_0630_30.2_106.848.npy,840,840,turbulence,214,260,500,411
HS_H08_20190207_0630_30.2_106.848.npy,840,840,turbulence,79,447,235,522
HS_H08_20190207_0630_30.2_106.848.npy,840,840,turbulence,754,356,840,443
HS_H08_20190207_0630_30.2_106.848.npy,840,840,turbulence,81,143,248,250
HS_H08_20190207_0630_30.2_106.848.npy,840,840,turbulence,58,287,185,386
HS_H08_20190207_0630_30.2_106.848.npy,840,840,turbulence,742,250,839,327
HS_H08_20190207_0640_30.2_106.848.npy,840,840,turbulence,227,288,438,414
HS_H08_20190207_0640_30.2_106.848.npy,840,840,turbulence,82,445,233,532
HS_H08_20190207_0640_30.2_106.848.npy,840,840,turbulence,94,138,261,251
HS_H08_20190207_0640_30.2_106.848.npy,840,840,turbulence,64,288,176,390
HS_H08_20190207_0640_30.2_106.848.npy,840,840,turbulence,755,349,840,427
HS_H08_20190207_0640_30.2_106.848.npy,840,840,turbulence,748,257,838,320
HS_H08_20190207_0700_30.2_106.848.npy,840,840,turbulence,251,286,470,404
HS_H08_20190207_0700_30.2_106.848.npy,840,840,turbulence,110,439,258,533
HS_H08_20190207_0700_30.2_106.848.npy,840,840,turbulence,95,158,245,261
HS_H08_20190207_0700_30.2_106.848.npy,840,840,turbulence,757,364,840,423
HS_H08_20190207_0700_30.2_106.848.npy,840,840,turbulence,746,284,828,343
HS_H08_20190207_0700_30.2_106.848.npy,840,840,turbulence,86,308,241,405
HS_H08_20190207_0720_30.2_106.848.npy,840,840,turbulence,248,256,473,411
HS_H08_20190207_0720_30.2_106.848.npy,840,840,turbulence,764,273,840,329
HS_H08_20190207_0720_30.2_106.848.npy,840,840,turbulence,93,443,258,528
HS_H08_20190207_0720_30.2_106.848.npy,840,840,turbulence,739,348,840,417
HS_H08_20190207_0720_30.2_106.848.npy,840,840,turbulence,52,128,243,253
HS_H08_20190207_0720_30.2_106.848.npy,840,840,turbulence,75,283,237,414
HS_H08_20190207_0730_30.2_106.848.npy,840,840,turbulence,759,277,840,335
HS_H08_20190207_0730_30.2_106.848.npy,840,840,turbulence,261,275,479,414
HS_H08_20190207_0730_30.2_106.848.npy,840,840,turbulence,103,460,273,535
HS_H08_20190207_0730_30.2_106.848.npy,840,840,turbulence,740,345,840,410
HS_H08_20190207_0730_30.2_106.848.npy,840,840,turbulence,38,121,252,277
HS_H08_20190207_0730_30.2_106.848.npy,840,840,turbulence,64,309,256,423
HS_H08_20190207_1710_30.55505591_110.8860157.npy,840,840,turbulence,258,209,430,385
HS_H08_20190207_1720_30.55505591_110.8860157.npy,840,840,turbulence,271,201,451,385
HS_H08_20190207_1730_30.55505591_110.8860157.npy,840,840,turbulence,298,201,460,387
HS_H08_20190207_1740_30.55505591_110.8860157.npy,840,840,turbulence,312,205,476,399
HS_H08_20190207_1740_30.55505591_110.8860157.npy,840,840,turbulence,594,468,675,509
HS_H08_20190207_1750_30.55505591_110.8860157.npy,840,840,turbulence,345,209,497,407
HS_H08_20190207_1750_30.55505591_110.8860157.npy,840,840,turbulence,605,471,713,522
HS_H08_20190209_0140_36.53_104.113.npy,840,840,severe turbulence,267,363,625,465
HS_H08_20190209_0140_36.53_104.113.npy,840,840,turbulence,291,39,584,142
HS_H08_20190209_0140_36.53_104.113.npy,840,840,turbulence,543,143,656,189
HS_H08_20190209_0140_36.53_104.113.npy,840,840,turbulence,728,254,840,317
HS_H08_20190209_0150_36.53_104.113.npy,840,840,severe turbulence,221,358,621,467
HS_H08_20190209_0150_36.53_104.113.npy,840,840,turbulence,312,37,644,141
HS_H08_20190209_0150_36.53_104.113.npy,840,840,turbulence,564,145,666,195
HS_H08_20190209_0150_36.53_104.113.npy,840,840,turbulence,720,252,840,304
HS_H08_20190209_0200_36.53_104.113.npy,840,840,severe turbulence,239,351,622,472
HS_H08_20190209_0200_36.53_104.113.npy,840,840,turbulence,316,40,604,137
HS_H08_20190209_0200_36.53_104.113.npy,840,840,turbulence,565,123,708,189
HS_H08_20190209_0200_36.53_104.113.npy,840,840,turbulence,756,255,840,309
HS_H08_20190209_0220_36.53_104.113.npy,840,840,severe turbulence,254,355,560,470
HS_H08_20190209_0220_36.53_104.113.npy,840,840,turbulence,288,32,573,140
HS_H08_20190209_0220_36.53_104.113.npy,840,840,turbulence,584,104,714,167
HS_H08_20190209_0220_36.53_104.113.npy,840,840,turbulence,628,358,828,432
HS_H08_20190209_0220_36.53_104.113.npy,840,840,turbulence,702,499,840,560
HS_H08_20190209_0230_36.53_104.113.npy,840,840,severe turbulence,331,348,644,455
HS_H08_20190209_0230_36.53_104.113.npy,840,840,turbulence,657,340,838,422
HS_H08_20190209_0230_36.53_104.113.npy,840,840,turbulence,283,32,643,137
HS_H08_20190209_0230_36.53_104.113.npy,840,840,turbulence,633,124,743,177
HS_H08_20190209_0230_36.53_104.113.npy,840,840,turbulence,769,230,840,310
HS_H08_20190209_0230_36.53_104.113.npy,840,840,turbulence,742,494,840,553
HS_H08_20190209_0400_35.3185_107.078.npy,840,840,severe turbulence,295,216,528,282
HS_H08_20190209_0400_35.3185_107.078.npy,840,840,severe turbulence,189,272,337,362
HS_H08_20190209_0400_35.3185_107.078.npy,840,840,turbulence,519,203,700,285
HS_H08_20190209_0400_35.3185_107.078.npy,840,840,turbulence,486,19,726,88
HS_H08_20190209_0400_35.3185_107.078.npy,840,840,severe turbulence,26,285,189,412
HS_H08_20190209_0410_35.3185_107.078.npy,840,840,severe turbulence,198,261,377,357
HS_H08_20190209_0410_35.3185_107.078.npy,840,840,severe turbulence,359,198,555,277
HS_H08_20190209_0410_35.3185_107.078.npy,840,840,turbulence,509,3,787,80
HS_H08_20190209_0410_35.3185_107.078.npy,840,840,turbulence,556,201,702,281
HS_H08_20190209_0410_35.3185_107.078.npy,840,840,severe turbulence,41,277,199,402
HS_H08_20190209_0420_35.3185_107.078.npy,840,840,severe turbulence,357,204,573,286
HS_H08_20190209_0420_35.3185_107.078.npy,840,840,severe turbulence,238,262,411,344
HS_H08_20190209_0420_35.3185_107.078.npy,840,840,turbulence,560,17,739,65
HS_H08_20190209_0420_35.3185_107.078.npy,840,840,severe turbulence,42,285,239,384
HS_H08_20190209_0430_35.3185_107.078.npy,840,840,severe turbulence,378,203,633,277
HS_H08_20190209_0430_35.3185_107.078.npy,840,840,severe turbulence,257,255,437,341
HS_H08_20190209_0430_35.3185_107.078.npy,840,840,severe turbulence,46,273,254,383
HS_H08_20190209_0440_35.3185_107.078.npy,840,840,severe turbulence,127,249,496,321
HS_H08_20190209_0440_35.3185_107.078.npy,840,840,severe turbulence,449,195,712,281
HS_H08_20190209_0800_36.23953739_112.7999133.npy,840,840,severe turbulence,22,311,282,375
HS_H08_20190209_0800_36.23953739_112.7999133.npy,840,840,severe turbulence,298,396,495,452
HS_H08_20190209_0800_36.23953739_112.7999133.npy,840,840,turbulence,68,389,238,473
HS_H08_20190209_0800_36.23953739_112.7999133.npy,840,840,turbulence,228,332,411,410
HS_H08_20190209_0830_36.23953739_112.7999133.npy,840,840,severe turbulence,384,385,601,441
HS_H08_20190209_0830_36.23953739_112.7999133.npy,840,840,severe turbulence,61,308,269,379
HS_H08_20190209_0830_36.23953739_112.7999133.npy,840,840,turbulence,166,385,334,451
HS_H08_20190209_0840_36.23953739_112.7999133.npy,840,840,severe turbulence,397,378,628,445
HS_H08_20190209_0840_36.23953739_112.7999133.npy,840,840,severe turbulence,118,384,357,456
HS_H08_20190209_0840_36.23953739_112.7999133.npy,840,840,turbulence,128,308,304,373
HS_H08_20190209_0840_36.23953739_112.7999133.npy,840,840,turbulence,328,298,516,363
HS_H08_20190210_0100_31.097_104.748.npy,840,840,turbulence,681,156,832,232
HS_H08_20190210_0100_31.097_104.748.npy,840,840,turbulence,249,332,422,420
HS_H08_20190210_0100_31.097_104.748.npy,840,840,turbulence,430,184,588,267
HS_H08_20190210_0100_31.097_104.748.npy,840,840,turbulence,9,262,233,346
HS_H08_20190210_0100_31.097_104.748.npy,840,840,turbulence,308,268,407,323
HS_H08_20190210_0120_31.097_104.748.npy,840,840,turbulence,244,356,434,412
HS_H08_20190210_0120_31.097_104.748.npy,840,840,turbulence,736,161,824,214
HS_H08_20190210_0120_31.097_104.748.npy,840,840,turbulence,5,278,241,336
HS_H08_20190210_0120_31.097_104.748.npy,840,840,turbulence,317,266,437,317
HS_H08_20190210_0120_31.097_104.748.npy,840,840,turbulence,429,172,636,265
HS_H08_20190210_0130_31.097_104.748.npy,840,840,turbulence,255,347,440,424
HS_H08_20190210_0130_31.097_104.748.npy,840,840,turbulence,741,160,840,213
HS_H08_20190210_0130_31.097_104.748.npy,840,840,turbulence,327,261,444,316
HS_H08_20190210_0130_31.097_104.748.npy,840,840,turbulence,7,272,256,334
HS_H08_20190210_0140_31.097_104.748.npy,840,840,turbulence,769,159,840,210
HS_H08_20190210_0140_31.097_104.748.npy,840,840,turbulence,253,360,435,414
HS_H08_20190210_0140_31.097_104.748.npy,840,840,turbulence,2,264,222,327
HS_H08_20190210_0140_31.097_104.748.npy,840,840,turbulence,265,244,446,312
HS_H08_20190211_0840_29.89259296_111.648.npy,840,840,turbulence,41,326,511,558
HS_H08_20190211_0840_29.89259296_111.648.npy,840,840,turbulence,717,324,840,420
HS_H08_20190211_0840_29.89259296_111.648.npy,840,840,turbulence,695,767,836,840
HS_H08_20190211_0910_29.89259296_111.648.npy,840,840,turbulence,201,299,580,479
HS_H08_20190211_0910_29.89259296_111.648.npy,840,840,turbulence,736,350,840,424
HS_H08_20190211_0910_29.89259296_111.648.npy,840,840,turbulence,729,773,840,840
HS_H08_20190212_0130_31.6845_118.5665.npy,840,840,turbulence,143,336,338,390
HS_H08_20190212_0130_31.6845_118.5665.npy,840,840,turbulence,344,377,501,452
HS_H08_20190212_0140_31.6845_118.5665.npy,840,840,turbulence,174,331,361,384
HS_H08_20190212_0140_31.6845_118.5665.npy,840,840,turbulence,392,387,524,451
HS_H08_20190212_0150_31.6845_118.5665.npy,840,840,turbulence,598,445,704,506
HS_H08_20190212_0150_31.6845_118.5665.npy,840,840,turbulence,389,365,546,434
HS_H08_20190212_0150_31.6845_118.5665.npy,840,840,turbulence,200,321,361,374
HS_H08_20190212_0220_31.6845_118.5665.npy,840,840,turbulence,445,387,544,453
HS_H08_20190212_0220_31.6845_118.5665.npy,840,840,turbulence,234,306,394,353
HS_H08_20190215_1320_29.353_111.648.npy,840,840,turbulence,358,405,466,486
HS_H08_20190215_1340_29.353_111.648.npy,840,840,turbulence,399,396,496,473
HS_H08_20190215_1400_29.353_111.648.npy,840,840,turbulence,394,393,511,459
HS_H08_20190216_1600_25.77653115_109.9606533.npy,840,840,turbulence,78,421,471,544
HS_H08_20190216_1600_25.77653115_109.9606533.npy,840,840,turbulence,607,269,766,315
HS_H08_20190216_1630_25.77653115_109.9606533.npy,840,840,turbulence,118,416,495,529
HS_H08_20190216_1630_25.77653115_109.9606533.npy,840,840,turbulence,668,256,767,309
HS_H08_20190217_0400_22.9545145_107.8687775.npy,840,840,turbulence,99,373,195,470
HS_H08_20190217_0400_22.9545145_107.8687775.npy,840,840,turbulence,684,495,798,543
HS_H08_20190217_0400_22.9545145_107.8687775.npy,840,840,turbulence,283,402,422,585
HS_H08_20190217_0400_22.9545145_107.8687775.npy,840,840,turbulence,416,249,600,566
HS_H08_20190217_0400_22.9545145_107.8687775.npy,840,840,turbulence,552,108,665,165
HS_H08_20190217_0420_22.9545145_107.8687775.npy,840,840,turbulence,324,411,471,584
HS_H08_20190217_0420_22.9545145_107.8687775.npy,840,840,turbulence,458,245,608,506
HS_H08_20190217_0420_22.9545145_107.8687775.npy,840,840,turbulence,731,488,840,542
HS_H08_20190217_0420_22.9545145_107.8687775.npy,840,840,turbulence,113,367,199,453
HS_H08_20190217_0420_22.9545145_107.8687775.npy,840,840,turbulence,585,87,675,148
HS_H08_20190217_0430_22.9545145_107.8687775.npy,840,840,turbulence,142,384,229,457
HS_H08_20190217_0430_22.9545145_107.8687775.npy,840,840,turbulence,335,405,469,590
HS_H08_20190217_0430_22.9545145_107.8687775.npy,840,840,turbulence,446,251,624,518
HS_H08_20190217_0430_22.9545145_107.8687775.npy,840,840,turbulence,607,81,711,130
HS_H08_20190217_0430_22.9545145_107.8687775.npy,840,840,turbulence,716,478,839,538
HS_H08_20190217_0450_22.9545145_107.8687775.npy,840,840,turbulence,740,464,840,518
HS_H08_20190217_0450_22.9545145_107.8687775.npy,840,840,turbulence,159,366,251,439
HS_H08_20190217_0450_22.9545145_107.8687775.npy,840,840,turbulence,357,385,490,574
HS_H08_20190217_0450_22.9545145_107.8687775.npy,840,840,turbulence,472,215,650,476
HS_H08_20190217_0500_22.9545145_107.8687775.npy,840,840,turbulence,155,370,251,445
HS_H08_20190217_0500_22.9545145_107.8687775.npy,840,840,turbulence,752,464,840,520
HS_H08_20190217_0500_22.9545145_107.8687775.npy,840,840,turbulence,464,210,619,523
HS_H08_20190217_0500_22.9545145_107.8687775.npy,840,840,turbulence,321,350,471,569
HS_H08_20190217_1340_23.36_105.292.npy,840,840,turbulence,367,301,523,492
HS_H08_20190217_1340_23.36_105.292.npy,840,840,turbulence,570,26,668,181
HS_H08_20190217_1340_23.36_105.292.npy,840,840,turbulence,595,220,668,275
HS_H08_20190217_1350_23.36_105.292.npy,840,840,turbulence,371,309,523,499
HS_H08_20190217_1350_23.36_105.292.npy,840,840,turbulence,580,19,695,180
HS_H08_20190217_1350_23.36_105.292.npy,840,840,turbulence,598,213,679,262
HS_H08_20190217_1400_23.36_105.292.npy,840,840,turbulence,393,301,535,479
HS_H08_20190217_1400_23.36_105.292.npy,840,840,turbulence,608,206,699,259
HS_H08_20190217_1400_23.36_105.292.npy,840,840,turbulence,585,30,692,167
HS_H08_20190217_1420_23.36_105.292.npy,840,840,turbulence,602,26,698,156
HS_H08_20190217_1420_23.36_105.292.npy,840,840,turbulence,665,181,747,239
HS_H08_20190217_1420_23.36_105.292.npy,840,840,turbulence,401,384,508,486
HS_H08_20190217_1420_23.36_105.292.npy,840,840,turbulence,393,285,572,372
HS_H08_20190218_0400_24.64434166_110.6358748.npy,840,840,turbulence,196,525,313,592
HS_H08_20190218_0400_24.64434166_110.6358748.npy,840,840,turbulence,191,592,320,689
HS_H08_20190218_0400_24.64434166_110.6358748.npy,840,840,turbulence,351,414,419,469
HS_H08_20190218_0400_24.64434166_110.6358748.npy,840,840,turbulence,426,394,484,446
HS_H08_20190218_0410_24.64434166_110.6358748.npy,840,840,turbulence,217,519,319,583
HS_H08_20190218_0410_24.64434166_110.6358748.npy,840,840,turbulence,210,591,318,686
HS_H08_20190218_0410_24.64434166_110.6358748.npy,840,840,turbulence,378,394,499,459
HS_H08_20190218_0420_24.64434166_110.6358748.npy,840,840,turbulence,407,372,528,432
HS_H08_20190218_0420_24.64434166_110.6358748.npy,840,840,turbulence,210,542,306,591
HS_H08_20190218_0420_24.64434166_110.6358748.npy,840,840,turbulence,214,595,325,680
HS_H08_20190218_0430_24.64434166_110.6358748.npy,840,840,turbulence,230,528,318,579
HS_H08_20190218_0430_24.64434166_110.6358748.npy,840,840,turbulence,237,583,338,669
HS_H08_20190218_0430_24.64434166_110.6358748.npy,840,840,turbulence,405,358,531,419
HS_H08_20190220_0100_27.9813392_115.9699965.npy,840,840,turbulence,346,399,435,463
HS_H08_20190220_0100_27.9813392_115.9699965.npy,840,840,turbulence,150,579,322,707
HS_H08_20190220_0100_27.9813392_115.9699965.npy,840,840,turbulence,1,327,81,399
HS_H08_20190220_0120_27.9813392_115.9699965.npy,840,840,turbulence,356,392,451,455
HS_H08_20190220_0120_27.9813392_115.9699965.npy,840,840,turbulence,164,583,326,706
HS_H08_20190220_0120_27.9813392_115.9699965.npy,840,840,turbulence,1,317,101,393
HS_H08_20190220_0130_27.9813392_115.9699965.npy,840,840,turbulence,172,579,331,699
HS_H08_20190220_0130_27.9813392_115.9699965.npy,840,840,turbulence,375,369,460,447
HS_H08_20190220_0130_27.9813392_115.9699965.npy,840,840,turbulence,1,317,107,396
HS_H08_20190220_0200_27.9813392_115.9699965.npy,840,840,turbulence,200,551,371,683
HS_H08_20190220_0200_27.9813392_115.9699965.npy,840,840,turbulence,408,366,496,442
HS_H08_20190220_0200_27.9813392_115.9699965.npy,840,840,turbulence,1,294,133,394
HS_H08_20190225_0140_30.55655_111.47999.npy,840,840,turbulence,200,106,291,180
HS_H08_20190225_0140_30.55655_111.47999.npy,840,840,turbulence,144,470,310,560
HS_H08_20190225_0140_30.55655_111.47999.npy,840,840,severe turbulence,329,401,517,562
HS_H08_20190225_0150_30.55655_111.47999.npy,840,840,turbulence,216,99,315,176
HS_H08_20190225_0150_30.55655_111.47999.npy,840,840,turbulence,154,461,322,567
HS_H08_20190225_0150_30.55655_111.47999.npy,840,840,severe turbulence,327,406,540,567
HS_H08_20190225_0220_30.55655_111.47999.npy,840,840,severe turbulence,378,404,593,575
HS_H08_20190225_0220_30.55655_111.47999.npy,840,840,turbulence,246,94,355,157
HS_H08_20190225_0220_30.55655_111.47999.npy,840,840,turbulence,130,440,378,582
HS_H08_20190226_0820_29.255_91.765.npy,840,840,turbulence,298,401,498,452
HS_H08_20190226_0840_29.255_91.765.npy,840,840,turbulence,339,401,483,442
HS_H08_20190226_0840_29.255_91.765.npy,840,840,turbulence,654,464,832,576
HS_H08_20190226_0900_29.255_91.765.npy,840,840,turbulence,360,404,489,439
HS_H08_20190226_0900_29.255_91.765.npy,840,840,turbulence,669,464,837,567
HS_H08_20190226_0920_29.255_91.765.npy,840,840,turbulence,403,375,606,443
HS_H08_20190227_0640_26.531_117.983.npy,840,840,turbulence,249,362,335,415
HS_H08_20190227_0640_26.531_117.983.npy,840,840,turbulence,356,159,501,226
HS_H08_20190227_0650_26.531_117.983.npy,840,840,turbulence,261,344,352,418
HS_H08_20190227_0650_26.531_117.983.npy,840,840,turbulence,372,149,511,215
HS_H08_20190227_0700_26.531_117.983.npy,840,840,turbulence,271,350,384,412
HS_H08_20190227_0700_26.531_117.983.npy,840,840,turbulence,391,137,526,210
HS_H08_20190227_0730_26.531_117.983.npy,840,840,turbulence,460,123,587,194
HS_H08_20190227_0730_26.531_117.983.npy,840,840,turbulence,293,314,384,407
HS_H08_20190228_0030_34.51833_113.84.npy,840,840,turbulence,322,415,446,484
HS_H08_20190228_0030_34.51833_113.84.npy,840,840,turbulence,87,735,246,801
HS_H08_20190228_0050_34.51833_113.84.npy,840,840,turbulence,341,417,479,483
HS_H08_20190228_0050_34.51833_113.84.npy,840,840,turbulence,109,700,272,804
HS_H08_20190228_0120_34.51833_113.84.npy,840,840,turbulence,398,412,502,481
HS_H08_20190228_0120_34.51833_113.84.npy,840,840,turbulence,213,680,365,797
HS_H08_20190228_0130_34.51833_113.84.npy,840,840,turbulence,413,416,517,476
HS_H08_20190228_0130_34.51833_113.84.npy,840,840,turbulence,224,677,337,776
HS_H08_20190302_0720_28.19_113.21833.npy,840,840,turbulence,698,402,838,450
HS_H08_20190302_0720_28.19_113.21833.npy,840,840,turbulence,171,363,448,535
HS_H08_20190302_0720_28.19_113.21833.npy,840,840,turbulence,442,460,572,530
HS_H08_20190302_0720_28.19_113.21833.npy,840,840,turbulence,105,486,266,553
HS_H08_20190302_0730_28.19_113.21833.npy,840,840,turbulence,235,333,569,503
HS_H08_20190302_0730_28.19_113.21833.npy,840,840,turbulence,730,394,840,456
HS_H08_20190302_0730_28.19_113.21833.npy,840,840,turbulence,137,468,237,561
HS_H08_20190302_0730_28.19_113.21833.npy,840,840,turbulence,493,461,586,528
HS_H08_20190302_0740_28.19_113.21833.npy,840,840,turbulence,125,459,255,553
HS_H08_20190302_0740_28.19_113.21833.npy,840,840,turbulence,731,385,840,458
HS_H08_20190302_0740_28.19_113.21833.npy,840,840,turbulence,247,337,571,543
HS_H08_20190302_0750_28.19_113.21833.npy,840,840,turbulence,252,337,575,541
HS_H08_20190302_0750_28.19_113.21833.npy,840,840,turbulence,755,382,840,450
HS_H08_20190302_0750_28.19_113.21833.npy,840,840,turbulence,143,463,262,558
HS_H08_20190302_0810_28.19_113.21833.npy,840,840,turbulence,289,337,583,514
HS_H08_20190302_0810_28.19_113.21833.npy,840,840,turbulence,708,392,840,457
HS_H08_20190302_0810_28.19_113.21833.npy,840,840,turbulence,143,447,291,568
HS_H08_20190302_1200_25.55336413_114.6077356.npy,840,840,turbulence,1,217,95,287
HS_H08_20190302_1200_25.55336413_114.6077356.npy,840,840,turbulence,181,393,348,503
HS_H08_20190302_1200_25.55336413_114.6077356.npy,840,840,turbulence,564,164,682,259
HS_H08_20190302_1200_25.55336413_114.6077356.npy,840,840,turbulence,487,272,621,352
HS_H08_20190302_1200_25.55336413_114.6077356.npy,840,840,turbulence,434,337,594,405
HS_H08_20190302_1200_25.55336413_114.6077356.npy,840,840,turbulence,354,87,557,202
HS_H08_20190302_1200_25.55336413_114.6077356.npy,840,840,turbulence,677,135,780,204
HS_H08_20190302_1210_25.55336413_114.6077356.npy,840,840,turbulence,539,260,625,324
HS_H08_20190302_1210_25.55336413_114.6077356.npy,840,840,turbulence,1,200,128,283
HS_H08_20190302_1210_25.55336413_114.6077356.npy,840,840,turbulence,190,396,404,497
HS_H08_20190302_1210_25.55336413_114.6077356.npy,840,840,turbulence,361,75,550,199
HS_H08_20190302_1210_25.55336413_114.6077356.npy,840,840,turbulence,445,308,614,400
HS_H08_20190302_1210_25.55336413_114.6077356.npy,840,840,turbulence,675,131,771,208
HS_H08_20190302_1210_25.55336413_114.6077356.npy,840,840,turbulence,564,159,686,267
HS_H08_20190302_1240_25.55336413_114.6077356.npy,840,840,turbulence,241,394,424,488
HS_H08_20190302_1240_25.55336413_114.6077356.npy,840,840,turbulence,4,185,144,286
HS_H08_20190302_1240_25.55336413_114.6077356.npy,840,840,turbulence,553,253,649,331
HS_H08_20190302_1240_25.55336413_114.6077356.npy,840,840,turbulence,456,323,638,397
HS_H08_20190302_1240_25.55336413_114.6077356.npy,840,840,turbulence,619,167,710,261
HS_H08_20190302_1240_25.55336413_114.6077356.npy,840,840,turbulence,338,128,502,234
HS_H08_20190302_1240_25.55336413_114.6077356.npy,840,840,turbulence,565,74,647,114
HS_H08_20190302_1250_25.55336413_114.6077356.npy,840,840,turbulence,252,391,422,487
HS_H08_20190302_1250_25.55336413_114.6077356.npy,840,840,turbulence,1,187,158,285
HS_H08_20190302_1250_25.55336413_114.6077356.npy,840,840,turbulence,578,242,652,319
HS_H08_20190302_1250_25.55336413_114.6077356.npy,840,840,turbulence,348,113,516,232
HS_H08_20190302_1250_25.55336413_114.6077356.npy,840,840,turbulence,466,305,629,386
HS_H08_20190302_1250_25.55336413_114.6077356.npy,840,840,turbulence,645,155,742,265
HS_H08_20190302_1250_25.55336413_114.6077356.npy,840,840,turbulence,558,64,663,114
HS_H08_20190302_1500_25.808_114.875.npy,840,840,severe turbulence,518,292,658,362
HS_H08_20190302_1500_25.808_114.875.npy,840,840,severe turbulence,620,182,822,312
HS_H08_20190302_1500_25.808_114.875.npy,840,840,severe turbulence,302,351,511,481
HS_H08_20190302_1500_25.808_114.875.npy,840,840,turbulence,593,66,749,144
HS_H08_20190302_1500_25.808_114.875.npy,840,840,turbulence,144,446,273,544
HS_H08_20190302_1500_25.808_114.875.npy,840,840,turbulence,18,513,156,610
HS_H08_20190302_1510_25.808_114.875.npy,840,840,severe turbulence,542,283,651,362
HS_H08_20190302_1510_25.808_114.875.npy,840,840,severe turbulence,657,185,816,315
HS_H08_20190302_1510_25.808_114.875.npy,840,840,severe turbulence,311,357,505,475
HS_H08_20190302_1510_25.808_114.875.npy,840,840,turbulence,30,470,286,600
HS_H08_20190302_1510_25.808_114.875.npy,840,840,turbulence,604,66,781,136
HS_H08_20190302_1510_25.808_114.875.npy,840,840,turbulence,86,341,204,402
HS_H08_20190302_1520_25.808_114.875.npy,840,840,severe turbulence,662,194,819,341
HS_H08_20190302_1520_25.808_114.875.npy,840,840,severe turbulence,551,281,645,360
HS_H08_20190302_1520_25.808_114.875.npy,840,840,turbulence,633,53,765,121
HS_H08_20190302_1520_25.808_114.875.npy,840,840,turbulence,303,333,534,483
HS_H08_20190302_1520_25.808_114.875.npy,840,840,turbulence,32,466,274,598
HS_H08_20190302_1520_25.808_114.875.npy,840,840,turbulence,87,324,218,389
HS_H08_20190302_1530_26.16772864_114.875.npy,840,840,severe turbulence,557,229,822,380
HS_H08_20190302_1530_26.16772864_114.875.npy,840,840,severe turbulence,400,371,551,480
HS_H08_20190302_1530_26.16772864_114.875.npy,840,840,turbulence,17,522,146,645
HS_H08_20190302_1530_26.16772864_114.875.npy,840,840,turbulence,144,459,287,587
HS_H08_20190302_1530_26.16772864_114.875.npy,840,840,turbulence,306,435,441,527
HS_H08_20190302_1530_26.16772864_114.875.npy,840,840,turbulence,89,350,212,420
HS_H08_20190302_1540_25.808_114.875.npy,840,840,severe turbulence,571,228,711,351
HS_H08_20190302_1540_25.808_114.875.npy,840,840,severe turbulence,308,354,556,464
HS_H08_20190302_1540_25.808_114.875.npy,840,840,turbulence,36,437,307,594
HS_H08_20190302_1540_25.808_114.875.npy,840,840,turbulence,697,26,812,80
HS_H08_20190302_1550_25.808_114.875.npy,840,840,severe turbulence,356,337,565,456
HS_H08_20190302_1550_25.808_114.875.npy,840,840,severe turbulence,585,241,686,338
HS_H08_20190302_1550_25.808_114.875.npy,840,840,turbulence,734,26,814,76
HS_H08_20190302_1550_25.808_114.875.npy,840,840,turbulence,46,423,327,579
HS_H08_20190302_1550_25.808_114.875.npy,840,840,turbulence,685,150,840,328
HS_H08_20190302_1550_26.16772864_114.875.npy,840,840,severe turbulence,584,260,817,388
HS_H08_20190302_1550_26.16772864_114.875.npy,840,840,severe turbulence,457,364,568,472
HS_H08_20190302_1550_26.16772864_114.875.npy,840,840,turbulence,156,452,311,562
HS_H08_20190302_1550_26.16772864_114.875.npy,840,840,turbulence,323,390,461,510
HS_H08_20190302_1600_26.16772864_114.875.npy,840,840,severe turbulence,597,237,833,376
HS_H08_20190302_1600_26.16772864_114.875.npy,840,840,severe turbulence,412,357,600,475
HS_H08_20190302_1600_26.16772864_114.875.npy,840,840,turbulence,164,444,304,558
HS_H08_20190302_1600_26.16772864_114.875.npy,840,840,turbulence,295,425,432,526
HS_H08_20190302_1610_26.16772864_114.875.npy,840,840,severe turbulence,632,234,828,345
HS_H08_20190302_1610_26.16772864_114.875.npy,840,840,severe turbulence,451,336,624,445
HS_H08_20190302_1610_26.16772864_114.875.npy,840,840,turbulence,178,437,309,559
HS_H08_20190302_1610_26.16772864_114.875.npy,840,840,turbulence,324,433,452,514
HS_H08_20190305_0530_30.94384698_114.3823786.npy,840,840,turbulence,398,378,535,460
HS_H08_20190305_0530_30.94384698_114.3823786.npy,840,840,turbulence,78,595,311,665
HS_H08_20190305_0550_30.94384698_114.3823786.npy,840,840,turbulence,444,371,573,450
HS_H08_20190305_0550_30.94384698_114.3823786.npy,840,840,turbulence,132,581,376,641
HS_H08_20190305_0600_30.94384698_114.3823786.npy,840,840,turbulence,455,363,615,451
HS_H08_20190305_0600_30.94384698_114.3823786.npy,840,840,turbulence,150,569,396,628
HS_H08_20190305_0620_30.94384698_114.3823786.npy,840,840,turbulence,474,356,627,444
HS_H08_20190305_0620_30.94384698_114.3823786.npy,840,840,turbulence,198,548,446,623
HS_H08_20190305_0630_30.94384698_114.3823786.npy,840,840,turbulence,493,354,649,433
